kode_provinsi,nama_provinsi,kode_kabkota,nama_kabkota,tahun,jumlah_penduduk_miskin,persen_penduduk_miskin,indeks_p1,indeks_p2,garis_kemiskinan
33,Prov. Jawa Tengah,3373,Kota Salatiga,2009,14100,7.82,0.83,0.17,221701
33,Prov. Jawa Tengah,3373,Kota Salatiga,2010,14200,8.28,0.94,0.16,241223
33,Prov. Jawa Tengah,3374,Kota Semarang,2007,77600,5.26,0.8,0.19,171875
33,Prov. Jawa Tengah,3374,Kota Semarang,2008,89600,6,0.99,0.29,221357
33,Prov. Jawa Tengah,3374,Kota Semarang,2009,73100,4.84,4.34,0.39,226271
33,Prov. Jawa Tengah,3374,Kota Semarang,2010,79700,5.12,0.89,0.25,246195
33,Prov. Jawa Tengah,3375,Kota Pekalongan,2007,17900,6.62,0.87,0.19,151517
33,Prov. Jawa Tengah,3375,Kota Pekalongan,2008,28000,10.29,1.03,0.18,223167
33,Prov. Jawa Tengah,3375,Kota Pekalongan,2009,23300,8.56,1.17,0.26,231562
33,Prov. Jawa Tengah,3375,Kota Pekalongan,2010,26400,9.36,1.11,0.19,251952
33,Prov. Jawa Tengah,3376,Kota Tegal,2007,22200,9.36,1.06,0.19,197683
33,Prov. Jawa Tengah,3376,Kota Tegal,2008,26800,11.28,1.42,0.21,255380
33,Prov. Jawa Tengah,3376,Kota Tegal,2009,23400,9.88,,0.42,248173
33,Prov. Jawa Tengah,3376,Kota Tegal,2010,25700,10.62,1.72,0.44,270788
34,Prov. D I Yogyakarta,3376,Kota Tegal,2009,,,1.64,,
34,Prov. D I Yogyakarta,3401,Kab. Kulon Progo,2007,103800,28.61,4.66,1.2,173738
34,Prov. D I Yogyakarta,3401,Kab. Kulon Progo,2008,97900,26.85,6.67,1.98,197507
34,Prov. D I Yogyakarta,3401,Kab. Kulon Progo,2009,89900,24.65,4,0.98,205585
34,Prov. D I Yogyakarta,3401,Kab. Kulon Progo,2010,90100,23.15,3.91,1.08,225059
34,Prov. D I Yogyakarta,3402,Kab. Bantul,2007,169300,19.43,2.77,0.71,189152
34,Prov. D I Yogyakarta,3402,Kab. Bantul,2008,164300,18.54,3.27,0.93,196509
34,Prov. D I Yogyakarta,3402,Kab. Bantul,2009,158500,17.64,3.37,0.99,224373
34,Prov. D I Yogyakarta,3402,Kab. Bantul,2010,146900,16.09,2.74,0.73,245626
34,Prov. D I Yogyakarta,3403,Kab. Gunung Kidul,2007,192100,28.9,4.22,0.97,158152
34,Prov. D I Yogyakarta,3403,Kab. Gunung Kidul,2008,173500,25.96,5.13,1.36,157071
34,Prov. D I Yogyakarta,3403,Kab. Gunung Kidul,2009,163700,24.44,3.77,1,186232
34,Prov. D I Yogyakarta,3403,Kab. Gunung Kidul,2010,148700,22.05,2.89,0.57,203873
34,Prov. D I Yogyakarta,3404,Kab. Sleman,2007,125400,12.56,2.7,0.92,198907
34,Prov. D I Yogyakarta,3404,Kab. Sleman,2008,125000,12.34,1.97,0.46,212031
34,Prov. D I Yogyakarta,3404,Kab. Sleman,2009,117500,11.45,2.01,0.56,226256
34,Prov. D I Yogyakarta,3404,Kab. Sleman,2010,117000,10.7,1.57,0.34,247688
34,Prov. D I Yogyakarta,3471,Kota Yogyakarta,2007,42900,9.78,2.26,0.78,249318
34,Prov. D I Yogyakarta,3471,Kota Yogyakarta,2008,48100,10.81,2.1,0.44,263996
34,Prov. D I Yogyakarta,3471,Kota Yogyakarta,2009,45300,10.05,1.91,0.58,265168
34,Prov. D I Yogyakarta,3471,Kota Yogyakarta,2010,37800,9.75,1.29,0.36,290286
35,Prov. Jawa Timur,3501,Kab. Pacitan,2007,125600,23.31,3.69,0.89,144900
35,Prov. Jawa Timur,3501,Kab. Pacitan,2008,114400,21.17,5.94,2,150734
35,Prov. Jawa Timur,3501,Kab. Pacitan,2009,102900,19.01,3.48,0.9,162568
35,Prov. Jawa Timur,3501,Kab. Pacitan,2010,105400,19.5,3.01,0.76,177300
35,Prov. Jawa Timur,3502,Kab. Ponorogo,2007,157900,18.23,2.24,0.45,135551
35,Prov. Jawa Timur,3502,Kab. Ponorogo,2008,144500,16.62,4.38,1.34,150572
35,Prov. Jawa Timur,3502,Kab. Ponorogo,2009,127500,14.63,2.05,0.46,177006
35,Prov. Jawa Timur,3502,Kab. Ponorogo,2010,113000,13.22,1.94,0.43,193047
35,Prov. Jawa Timur,3503,Kab. Trenggalek,2007,149100,22.79,3.23,0.84,130617
35,Prov. Jawa Timur,3503,Kab. Trenggalek,2008,135200,20.64,5.37,1.75,138454
35,Prov. Jawa Timur,3503,Kab. Trenggalek,2009,119600,18.27,3.44,0.98,179204
35,Prov. Jawa Timur,3503,Kab. Trenggalek,2010,108000,16,2.54,0.59,195444
35,Prov. Jawa Timur,3504,Kab. Tulungagung,2007,170500,17.83,2.4,0.53,174692
35,Prov. Jawa Timur,3504,Kab. Tulungagung,2008,119100,12.41,1.83,0.37,174251
35,Prov. Jawa Timur,3504,Kab. Tulungagung,2009,102000,10.6,1.81,0.45,196550
35,Prov. Jawa Timur,3504,Kab. Tulungagung,2010,105400,10.64,1.36,0.26,214362
35,Prov. Jawa Timur,3505,Kab. Blitar,2007,171200,16.47,2.49,0.62,159736
35,Prov. Jawa Timur,3505,Kab. Blitar,2008,150800,14.53,3.53,1.13,162667
35,Prov. Jawa Timur,3505,Kab. Blitar,2009,136800,13.19,2.02,0.52,176518
35,Prov. Jawa Timur,3505,Kab. Blitar,2010,135500,12.13,2.35,0.74,192514
35,Prov. Jawa Timur,3506,Kab. Kediri,2007,267400,18.98,2.94,0.72,141496
35,Prov. Jawa Timur,3506,Kab. Kediri,2008,265500,18.85,4.03,1.11,164818
35,Prov. Jawa Timur,3506,Kab. Kediri,2009,239900,17.05,2.82,0.73,182474
35,Prov. Jawa Timur,3506,Kab. Kediri,2010,232800,15.52,2.18,0.5,200237
35,Prov. Jawa Timur,3507,Kab. Malang,2007,365300,15.66,2.69,0.66,143218
35,Prov. Jawa Timur,3507,Kab. Malang,2008,353300,15.08,4.07,1.27,171080
35,Prov. Jawa Timur,3507,Kab. Malang,2009,318900,13.57,2,0.49,180749
35,Prov. Jawa Timur,3507,Kab. Malang,2010,306800,12.54,2.01,0.52,197129
35,Prov. Jawa Timur,3508,Kab. Lumajang,2007,199000,20.09,2.68,0.53,125749
35,Prov. Jawa Timur,3508,Kab. Lumajang,2008,180700,18.17,5.73,2.01,147758
35,Prov. Jawa Timur,3508,Kab. Lumajang,2009,157800,15.83,2.22,0.49,168586
35,Prov. Jawa Timur,3508,Kab. Lumajang,2010,140800,13.98,2.07,0.5,185321
35,Prov. Jawa Timur,3509,Kab. Jember,2007,417000,18.57,2.6,0.55,132240
35,Prov. Jawa Timur,3509,Kab. Jember,2008,399500,17.74,4.68,1.4,158377
35,Prov. Jawa Timur,3509,Kab. Jember,2009,348100,15.43,2.33,0.54,183768
35,Prov. Jawa Timur,3509,Kab. Jember,2010,311800,13.27,2,0.52,202010
35,Prov. Jawa Timur,3510,Kab. Banyuwangi,2007,227300,15.33,2.13,0.51,159467
35,Prov. Jawa Timur,3510,Kab. Banyuwangi,2008,206800,13.91,2.92,0.81,169520
35,Prov. Jawa Timur,3510,Kab. Banyuwangi,2009,181000,12.16,1.94,0.48,200161
35,Prov. Jawa Timur,3510,Kab. Banyuwangi,2010,175100,11.25,1.64,0.37,220031
35,Prov. Jawa Timur,3511,Kab. Bondowoso,2007,165700,24.23,3.97,1.06,149323
35,Prov. Jawa Timur,3511,Kab. Bondowoso,2008,152600,22.23,4.44,1.29,160958
35,Prov. Jawa Timur,3511,Kab. Bondowoso,2009,138700,20.18,2.76,0.66,208999
35,Prov. Jawa Timur,3511,Kab. Bondowoso,2010,131900,17.89,2.47,0.57,229746
35,Prov. Jawa Timur,3512,Kab. Situbondo,2007,93900,15.6,2.2,0.44,143857
35,Prov. Jawa Timur,3512,Kab. Situbondo,2008,108900,18.02,3.51,1.01,173795
35,Prov. Jawa Timur,3512,Kab. Situbondo,2009,96800,15.99,2.76,0.72,175446
35,Prov. Jawa Timur,3512,Kab. Situbondo,2010,105200,16.23,2.66,0.64,192862
35,Prov. Jawa Timur,3513,Kab. Probolinggo,2007,277100,27.42,4.11,0.98,154458
35,Prov. Jawa Timur,3513,Kab. Probolinggo,2008,305100,30.13,4.78,1.11,178717
35,Prov. Jawa Timur,3513,Kab. Probolinggo,2009,280100,27.69,4.74,1.21,225151
35,Prov. Jawa Timur,3513,Kab. Probolinggo,2010,276700,25.22,4.32,1.12,255757
35,Prov. Jawa Timur,3514,Kab. Pasuruan,2007,278700,19.88,2.96,0.69,155491
35,Prov. Jawa Timur,3514,Kab. Pasuruan,2008,253500,18.04,3.16,0.75,175195
35,Prov. Jawa Timur,3514,Kab. Pasuruan,2009,219400,15.58,2.54,0.65,200282
35,Prov. Jawa Timur,3514,Kab. Pasuruan,2010,199300,13.18,2.19,0.58,218432
35,Prov. Jawa Timur,3515,Kab. Sidoarjo,2007,223300,13.05,2.15,0.52,200367
35,Prov. Jawa Timur,3515,Kab. Sidoarjo,2008,144500,8.35,2.03,0.86,222101
35,Prov. Jawa Timur,3515,Kab. Sidoarjo,2009,120900,6.91,0.96,0.22,228178
35,Prov. Jawa Timur,3515,Kab. Sidoarjo,2010,145500,7.45,0.95,0.21,248856
35,Prov. Jawa Timur,3516,Kab. Mojokerto,2007,143800,14.86,1.92,0.39,181803
35,Prov. Jawa Timur,3516,Kab. Mojokerto,2008,142600,14.61,2.4,0.6,187127
35,Prov. Jawa Timur,3516,Kab. Mojokerto,2009,130100,13.24,2.13,0.55,201780
35,Prov. Jawa Timur,3516,Kab. Mojokerto,2010,125400,12.23,1.57,0.3,220066
35,Prov. Jawa Timur,3517,Kab. Jombang,2007,261600,21.21,3.47,0.82,173564
35,Prov. Jawa Timur,3517,Kab. Jombang,2008,205600,16.46,2.67,0.67,184252
35,Prov. Jawa Timur,3517,Kab. Jombang,2009,182500,14.46,2.09,0.49,210867
35,Prov. Jawa Timur,3517,Kab. Jombang,2010,166500,13.84,1.93,0.42,229976
35,Prov. Jawa Timur,3518,Kab. Nganjuk,2007,230500,23.79,3.92,0.98,175927
35,Prov. Jawa Timur,3518,Kab. Nganjuk,2008,191900,19.77,3.21,0.79,176322
35,Prov. Jawa Timur,3518,Kab. Nganjuk,2009,167300,17.22,2.92,0.79,211670
35,Prov. Jawa Timur,3518,Kab. Nganjuk,2010,151700,14.91,2,0.41,232275
35,Prov. Jawa Timur,3519,Kab. Madiun,2007,130600,20.98,2.61,0.58,161792
35,Prov. Jawa Timur,3519,Kab. Madiun,2008,115300,18.5,4.3,1.28,163321
35,Prov. Jawa Timur,3519,Kab. Madiun,2009,105700,16.97,2.78,0.7,187639
35,Prov. Jawa Timur,3519,Kab. Madiun,2010,102300,15.45,2.2,0.52,205905
35,Prov. Jawa Timur,3520,Kab. Magetan,2007,102200,16.87,2.41,0.51,140574
35,Prov. Jawa Timur,3520,Kab. Magetan,2008,95100,15.67,3.31,0.87,152841
35,Prov. Jawa Timur,3520,Kab. Magetan,2009,84700,13.97,1.94,0.42,185286
35,Prov. Jawa Timur,3520,Kab. Magetan,2010,80300,12.94,2.08,0.49,203323
35,Prov. Jawa Timur,3521,Kab. Ngawi,2007,188700,23.33,3.68,0.88,144611
35,Prov. Jawa Timur,3521,Kab. Ngawi,2008,169000,20.86,3.38,0.77,147918
35,Prov. Jawa Timur,3521,Kab. Ngawi,2009,154100,19.01,3.27,0.84,174195
35,Prov. Jawa Timur,3521,Kab. Ngawi,2010,149200,18.26,2.59,0.57,191152
35,Prov. Jawa Timur,3522,Kab. Bojonegoro,2007,321500,26.37,4.06,0.9,145238
35,Prov. Jawa Timur,3522,Kab. Bojonegoro,2008,292700,23.87,4.98,1.38,149846
35,Prov. Jawa Timur,3522,Kab. Bojonegoro,2009,262000,21.27,3.49,0.88,192476
35,Prov. Jawa Timur,3522,Kab. Bojonegoro,2010,227200,18.78,3.47,0.95,211213
35,Prov. Jawa Timur,3523,Kab. Tuban,2007,297800,28.51,4.93,1.3,148665
35,Prov. Jawa Timur,3523,Kab. Tuban,2008,270500,25.84,5.64,1.69,151582
35,Prov. Jawa Timur,3523,Kab. Tuban,2009,241000,23.01,3.47,0.8,188304
35,Prov. Jawa Timur,3523,Kab. Tuban,2010,225800,20.19,3.41,0.87,206635
35,Prov. Jawa Timur,3524,Kab. Lamongan,2007,297600,25.79,4.17,1.02,176738
35,Prov. Jawa Timur,3524,Kab. Lamongan,2008,259700,22.51,4.68,1.12,177003
35,Prov. Jawa Timur,3524,Kab. Lamongan,2009,235900,20.47,2.94,0.71,201771
35,Prov. Jawa Timur,3524,Kab. Lamongan,2010,220600,18.7,2.81,0.64,221413
35,Prov. Jawa Timur,3525,Kab. Gresik,2007,273600,23.98,3.43,0.81,218085
35,Prov. Jawa Timur,3525,Kab. Gresik,2008,248800,21.43,6.88,2.39,225554
35,Prov. Jawa Timur,3525,Kab. Gresik,2009,225800,19.14,3.13,0.79,235399
35,Prov. Jawa Timur,3525,Kab. Gresik,2010,193900,16.42,1.99,0.41,258503
35,Prov. Jawa Timur,3526,Kab. Bangkalan,2007,288300,31.56,6.54,1.95,165483
35,Prov. Jawa Timur,3526,Kab. Bangkalan,2008,304000,32.7,8.43,2.79,193525
35,Prov. Jawa Timur,3526,Kab. Bangkalan,2009,287600,30.45,5.34,1.41,207836
35,Prov. Jawa Timur,3526,Kab. Bangkalan,2010,255600,28.12,5.39,1.57,228235
35,Prov. Jawa Timur,3527,Kab. Sampang,2007,338900,39.42,6.15,1.36,154536
35,Prov. Jawa Timur,3527,Kab. Sampang,2008,302800,34.53,7.44,2.12,147399
35,Prov. Jawa Timur,3527,Kab. Sampang,2009,285000,31.94,5.67,1.35,191138
35,Prov. Jawa Timur,3527,Kab. Sampang,2010,285500,32.47,5.32,1.34,209898
35,Prov. Jawa Timur,3528,Kab. Pamekasan,2007,257400,32.43,5.67,1.43,144286
35,Prov. Jawa Timur,3528,Kab. Pamekasan,2008,213600,26.32,5.34,1.4,150523
35,Prov. Jawa Timur,3528,Kab. Pamekasan,2009,201000,24.32,3.51,0.79,187128
35,Prov. Jawa Timur,3528,Kab. Pamekasan,2010,179200,22.47,3.74,0.92,205494
35,Prov. Jawa Timur,3529,Kab. Sumenep,2007,325500,32.98,5.72,1.46,159014
35,Prov. Jawa Timur,3529,Kab. Sumenep,2008,290600,29.46,5.54,1.44,161732
35,Prov. Jawa Timur,3529,Kab. Sumenep,2009,265000,26.89,3.89,0.91,187184
35,Prov. Jawa Timur,3529,Kab. Sumenep,2010,256700,24.61,4.78,1.35,205556
35,Prov. Jawa Timur,3571,Kota Kediri,2007,35300,13.67,2.24,0.55,192843
35,Prov. Jawa Timur,3571,Kota Kediri,2008,30700,11.71,1.71,0.46,234709
35,Prov. Jawa Timur,3571,Kota Kediri,2009,27500,10.41,1.72,0.47,244167
35,Prov. Jawa Timur,3571,Kota Kediri,2010,24900,9.31,1.26,0.29,267936
35,Prov. Jawa Timur,3572,Kota Blitar,2007,15200,12.02,1.86,0.45,181173
35,Prov. Jawa Timur,3572,Kota Blitar,2008,12000,9.34,1.67,0.51,213578
35,Prov. Jawa Timur,3572,Kota Blitar,2009,9800,7.56,1.4,0.41,213589
35,Prov. Jawa Timur,3572,Kota Blitar,2010,10100,7.63,1.11,0.26,232945
35,Prov. Jawa Timur,3573,Kota Malang,2007,56600,7.19,1.07,0.25,201031
35,Prov. Jawa Timur,3573,Kota Malang,2008,57200,7.22,1.54,0.44,249320
35,Prov. Jawa Timur,3573,Kota Malang,2009,44400,5.58,1.14,0.33,252024
35,Prov. Jawa Timur,3573,Kota Malang,2010,48500,5.9,1.17,0.34,274863
35,Prov. Jawa Timur,3574,Kota Probolinggo,2007,34900,16.19,2.69,0.67,208272
35,Prov. Jawa Timur,3574,Kota Probolinggo,2008,51300,23.29,5.14,1.71,262053
35,Prov. Jawa Timur,3574,Kota Probolinggo,2009,47100,21.06,3.03,0.73,340435
35,Prov. Jawa Timur,3574,Kota Probolinggo,2010,41400,19.03,3.14,0.84,386711
35,Prov. Jawa Timur,3575,Kota Pasuruan,2007,21300,12.61,1.71,0.4,175427
35,Prov. Jawa Timur,3575,Kota Pasuruan,2008,18900,11.2,2.41,0.85,212149
35,Prov. Jawa Timur,3575,Kota Pasuruan,2009,15800,9.34,1.55,0.43,224124
35,Prov. Jawa Timur,3575,Kota Pasuruan,2010,16800,9,1.64,0.41,244435
35,Prov. Jawa Timur,3576,Kota Mojokerto,2007,11500,10.46,1.54,0.34,180370
35,Prov. Jawa Timur,3576,Kota Mojokerto,2008,9800,8.88,1.35,0.31,222410
35,Prov. Jawa Timur,3576,Kota Mojokerto,2009,7900,7.19,0.81,0.17,224439
35,Prov. Jawa Timur,3576,Kota Mojokerto,2010,8900,7.41,1.15,0.28,244778
35,Prov. Jawa Timur,3577,Kota Madiun,2007,12100,7.07,0.94,0.2,178335
35,Prov. Jawa Timur,3577,Kota Madiun,2008,11600,6.69,1.01,0.24,216127
35,Prov. Jawa Timur,3577,Kota Madiun,2009,10300,5.93,0.68,0.19,220079
35,Prov. Jawa Timur,3577,Kota Madiun,2010,10400,6.11,0.97,0.26,241503
35,Prov. Jawa Timur,3578,Kota Surabaya,2007,203700,7.98,1.27,0.33,207508
35,Prov. Jawa Timur,3578,Kota Surabaya,2008,209900,8.23,1.21,0.25,250015
35,Prov. Jawa Timur,3578,Kota Surabaya,2009,171200,6.72,1.21,0.35,255875
35,Prov. Jawa Timur,3578,Kota Surabaya,2010,195700,7.07,1.32,0.41,282586
35,Prov. Jawa Timur,3579,Kota Batu,2007,17300,9.71,1.58,0.43,207166
35,Prov. Jawa Timur,3579,Kota Batu,2008,11300,6.18,1.61,0.47,229474
35,Prov. Jawa Timur,3579,Kota Batu,2009,8800,4.81,0.78,0.21,231877
35,Prov. Jawa Timur,3579,Kota Batu,2010,9700,5.08,0.7,0.18,252890
36,Prov. Banten,3601,Kab. Pandeglang,2007,175500,15.64,2.27,0.53,151763
36,Prov. Banten,3601,Kab. Pandeglang,2008,144500,12.55,1.87,0.42,162905
36,Prov. Banten,3601,Kab. Pandeglang,2009,140300,12.01,1.33,0.22,190256
36,Prov. Banten,3601,Kab. Pandeglang,2010,127900,11.14,1.2,0.23,202483
36,Prov. Banten,3602,Kab. Lebak,2007,181100,14.43,1.76,0.34,129911
36,Prov. Banten,3602,Kab. Lebak,2008,156900,12.05,1.68,0.36,160190
36,Prov. Banten,3602,Kab. Lebak,2009,142200,10.63,1.29,0.24,174367
36,Prov. Banten,3602,Kab. Lebak,2010,125200,10.38,1.34,0.27,185573
36,Prov. Banten,3603,Kab. Tangerang,2007,258900,7.18,1.29,0.35,203283
36,Prov. Banten,3603,Kab. Tangerang,2008,279500,7.41,1.61,0.52,208859
36,Prov. Banten,3603,Kab. Tangerang,2009,256200,6.55,1.02,0.23,241607
36,Prov. Banten,3603,Kab. Tangerang,2010,205100,7.18,1.31,0.36,258155
36,Prov. Banten,3604,Kab. Serang,2007,177400,9.47,1.25,0.3,139429
36,Prov. Banten,3604,Kab. Serang,2008,124800,6.48,1.36,0.37,159848
36,Prov. Banten,3604,Kab. Serang,2009,82900,5.8,0.64,0.12,180526
36,Prov. Banten,3604,Kab. Serang,2010,89200,6.34,0.74,0.13,192128
36,Prov. Banten,3671,Kota Tangerang,2007,76900,4.92,0.72,0.16,230829
36,Prov. Banten,3671,Kota Tangerang,2008,110400,6.83,1.49,0.37,236094
36,Prov. Banten,3671,Kota Tangerang,2009,106100,6.42,1.21,0.34,284093
36,Prov. Banten,3671,Kota Tangerang,2010,124300,6.88,1.1,0.45,303551
36,Prov. Banten,3672,Kota Cilegon,2007,16500,4.71,1.09,0.41,186161
36,Prov. Banten,3672,Kota Cilegon,2008,14300,3.95,0.62,0.11,195864
36,Prov. Banten,3672,Kota Cilegon,2009,15400,4.14,0.48,0.1,230354
36,Prov. Banten,3672,Kota Cilegon,2010,16800,4.46,0.84,0.22,246662
36,Prov. Banten,3673,Kota Serang,2009,32800,6.19,0.67,0.12,185597
36,Prov. Banten,3673,Kota Serang,2010,40700,7.02,1.06,0.23,197525
36,Prov. Banten,3674,Kota Tangerang Selatan,2010,21900,1.67,0.35,0.11,275643
51,Prov. Bali,5101,Kab. Jembrana,2007,25000,9.92,1.44,0.31,189393
51,Prov. Bali,5101,Kab. Jembrana,2008,20400,7.97,1.31,0.28,193490
51,Prov. Bali,5101,Kab. Jembrana,2009,17600,6.8,0.93,0.22,220457
51,Prov. Bali,5101,Kab. Jembrana,2010,21300,8.11,0.98,0.17,243897
51,Prov. Bali,5102,Kab. Tabanan,2007,30200,7.46,0.97,0.23,209553
51,Prov. Bali,5102,Kab. Tabanan,2008,28500,6.92,2.38,0.87,239670
51,Prov. Bali,5102,Kab. Tabanan,2009,20800,4.99,0.55,0.13,243951
51,Prov. Bali,5102,Kab. Tabanan,2010,29300,6.96,1.13,0.31,269889
51,Prov. Bali,5103,Kab. Badung,2007,17400,4.28,0.46,0.07,221695
51,Prov. Bali,5103,Kab. Badung,2008,13700,3.28,1.01,0.34,234959
51,Prov. Bali,5103,Kab. Badung,2009,14000,3.28,0.35,0.06,282559
51,Prov. Bali,5103,Kab. Badung,2010,17700,3.23,0.39,0.06,312602
51,Prov. Bali,5104,Kab. Gianyar,2007,25800,5.98,0.8,0.18,172865
51,Prov. Bali,5104,Kab. Gianyar,2008,28900,6.61,1.07,0.27,185670
51,Prov. Bali,5104,Kab. Gianyar,2009,25500,5.76,0.67,0.17,215040
51,Prov. Bali,5104,Kab. Gianyar,2010,31500,6.68,0.89,0.17,237904
51,Prov. Bali,5105,Kab. Klungkung,2007,15000,9.14,1.4,0.35,163286
51,Prov. Bali,5105,Kab. Klungkung,2008,11700,7.03,1.66,0.59,175268
51,Prov. Bali,5105,Kab. Klungkung,2009,8800,5.23,0.87,0.24,186830
51,Prov. Bali,5105,Kab. Klungkung,2010,12900,7.58,1.11,0.26,206695
51,Prov. Bali,5106,Kab. Bangli,2007,15900,7.48,1.07,0.27,151360
51,Prov. Bali,5106,Kab. Bangli,2008,13300,6.12,1.02,0.22,172536
51,Prov. Bali,5106,Kab. Bangli,2009,11400,5.18,0.46,0.1,194886
51,Prov. Bali,5106,Kab. Bangli,2010,13800,6.41,1.02,0.27,215607
51,Prov. Bali,5107,Kab. Karang Asem,2007,34100,8.95,0.75,0.12,131745
51,Prov. Bali,5107,Kab. Karang Asem,2008,29500,7.67,1.9,0.53,157223
51,Prov. Bali,5107,Kab. Karang Asem,2009,24700,6.37,0.81,0.22,186076
51,Prov. Bali,5107,Kab. Karang Asem,2010,31600,7.95,1.21,0.3,205860
51,Prov. Bali,5108,Kab. Buleleng,2007,53400,8.68,0.97,0.19,154142
51,Prov. Bali,5108,Kab. Buleleng,2008,46600,7.45,1.36,0.31,170558
51,Prov. Bali,5108,Kab. Buleleng,2009,37700,5.95,1.2,0.37,215158
51,Prov. Bali,5108,Kab. Buleleng,2010,45900,7.35,1.06,0.24,238034
51,Prov. Bali,5171,Kota Denpasar,2007,12300,2.1,0.26,0.06,220728
51,Prov. Bali,5171,Kota Denpasar,2008,13100,2.19,0.38,0.08,221165
51,Prov. Bali,5171,Kota Denpasar,2009,13300,2.2,0.15,0.02,279911
51,Prov. Bali,5171,Kota Denpasar,2010,17500,2.21,0.2,0.03,309672
52,Prov. Nusa Tenggara Barat,5201,Kab. Lombok Barat,2007,240700,28.97,5.07,1.31,153893
52,Prov. Nusa Tenggara Barat,5201,Kab. Lombok Barat,2008,222200,25.97,4.88,1.26,194190
52,Prov. Nusa Tenggara Barat,5201,Kab. Lombok Barat,2009,208500,24.02,4.38,1.27,212630
52,Prov. Nusa Tenggara Barat,5201,Kab. Lombok Barat,2010,129800,21.59,3.35,0.78,245177
52,Prov. Nusa Tenggara Barat,5202,Kab. Lombok Tengah,2007,223400,25.74,3.75,0.77,160661
52,Prov. Nusa Tenggara Barat,5202,Kab. Lombok Tengah,2008,197200,22.32,4.55,1.19,178740
52,Prov. Nusa Tenggara Barat,5202,Kab. Lombok Tengah,2009,187600,20.94,3.24,0.83,211004
52,Prov. Nusa Tenggara Barat,5202,Kab. Lombok Tengah,2010,171400,19.92,3.28,0.85,243302
52,Prov. Nusa Tenggara Barat,5203,Kab. Lombok Timur,2007,282100,25.6,4.34,1.04,156509
52,Prov. Nusa Tenggara Barat,5203,Kab. Lombok Timur,2008,284300,25.43,5.3,1.64,183325
52,Prov. Nusa Tenggara Barat,5203,Kab. Lombok Timur,2009,270600,23.96,3.54,0.81,218854
52,Prov. Nusa Tenggara Barat,5203,Kab. Lombok Timur,2010,263700,23.82,3.57,0.81,252354
52,Prov. Nusa Tenggara Barat,5204,Kab. Sumbawa,2007,122000,28.78,5.8,1.57,171244
52,Prov. Nusa Tenggara Barat,5204,Kab. Sumbawa,2008,109600,25.31,6.49,2.15,176586
52,Prov. Nusa Tenggara Barat,5204,Kab. Sumbawa,2009,105000,23.85,4.59,1.38,203436
52,Prov. Nusa Tenggara Barat,5204,Kab. Sumbawa,2010,90500,21.74,4.46,1.32,221935
52,Prov. Nusa Tenggara Barat,5205,Kab. Dompu,2007,62000,28.57,4.48,1.04,143213
52,Prov. Nusa Tenggara Barat,5205,Kab. Dompu,2008,54700,24.52,5.91,1.76,151445
52,Prov. Nusa Tenggara Barat,5205,Kab. Dompu,2009,49500,21.76,3.41,0.83,182699
52,Prov. Nusa Tenggara Barat,5205,Kab. Dompu,2010,43700,19.89,2.92,0.81,199312
52,Prov. Nusa Tenggara Barat,5206,Kab. Bima,2007,108100,25.12,4.2,1.03,148018
52,Prov. Nusa Tenggara Barat,5206,Kab. Bima,2008,94900,21.79,4.21,1.15,159066
52,Prov. Nusa Tenggara Barat,5206,Kab. Bima,2009,89700,20.42,3.5,0.85,190501
52,Prov. Nusa Tenggara Barat,5206,Kab. Bima,2010,85200,19.41,4.2,1.42,207823
52,Prov. Nusa Tenggara Barat,5207,Kab. Sumbawa Barat,2007,28700,28.63,6.75,2.34,212859
52,Prov. Nusa Tenggara Barat,5207,Kab. Sumbawa Barat,2008,25200,24.27,8.71,3.48,217218
52,Prov. Nusa Tenggara Barat,5207,Kab. Sumbawa Barat,2009,24300,23.01,5.44,2.08,269356
52,Prov. Nusa Tenggara Barat,5207,Kab. Sumbawa Barat,2010,25100,21.81,2.66,1.62,310586
52,Prov. Nusa Tenggara Barat,5208,Kab. Lombok Utara,2010,86300,43.12,9.33,2.73,261819
52,Prov. Nusa Tenggara Barat,5271,Kota Mataram,2007,35900,9.67,1.58,0.39,179019
52,Prov. Nusa Tenggara Barat,5271,Kota Mataram,2008,61200,16.13,3.07,0.85,202868
52,Prov. Nusa Tenggara Barat,5271,Kota Mataram,2009,60600,15.41,2.66,0.72,242244
52,Prov. Nusa Tenggara Barat,5271,Kota Mataram,2010,58300,14.44,2.36,0.6,279324
52,Prov. Nusa Tenggara Barat,5272,Kota Bima,2007,15700,11.85,1.54,0.31,141188
52,Prov. Nusa Tenggara Barat,5272,Kota Bima,2008,19500,14.38,3.16,0.89,172255
52,Prov. Nusa Tenggara Barat,5272,Kota Bima,2009,18900,13.65,2.97,1.1,206165
52,Prov. Nusa Tenggara Barat,5272,Kota Bima,2010,18300,12.81,2.46,0.69,224912
53,Prov. Nusa Tenggara Timur,5301,Kab. Sumba Barat,2007,43500,42.74,7.93,2.03,142042
53,Prov. Nusa Tenggara Timur,5301,Kab. Sumba Barat,2008,38400,37.85,13.19,5.4,159963
53,Prov. Nusa Tenggara Timur,5301,Kab. Sumba Barat,2009,36300,35.39,7.23,2.05,174315
53,Prov. Nusa Tenggara Timur,5301,Kab. Sumba Barat,2010,35300,31.71,6.45,1.88,197307
